REGION,TIMESLICE,FUEL,YEAR,VALUE
"GLOBAL","S1D2","ELCNPLXX02",2055,32.8411161
"GLOBAL","S1D2","ELCNPLXX02",2056,34.189685253
"GLOBAL","S1D2","ELCNPLXX02",2057,35.538355053
"GLOBAL","S1D2","ELCNPLXX02",2058,36.886924206
"GLOBAL","S1D2","ELCNPLXX02",2059,38.235594006
"GLOBAL","S1D2","ELCNPLXX02",2060,39.584163159
"GLOBAL","S1D2","ELCNPLXX02",2061,41.064177294
"GLOBAL","S1D2","ELCNPLXX02",2062,42.544191429
"GLOBAL","S1D2","ELCNPLXX02",2063,44.024205564
"GLOBAL","S1D2","ELCNPLXX02",2064,45.504320346
"GLOBAL","S1D2","ELCNPLXX02",2065,46.984334481
"GLOBAL","S1D2","ELCNPLXX02",2066,48.604046652
"GLOBAL","S1D2","ELCNPLXX02",2067,50.223758823
"GLOBAL","S1D2","ELCNPLXX02",2068,51.843470994
"GLOBAL","S1D2","ELCNPLXX02",2069,53.463283812
"GLOBAL","S1D2","ELCNPLXX02",2070,55.082995983
"GLOBAL","S2D1","ELCNPLXX02",2020,5.4638683687
"GLOBAL","S2D1","ELCNPLXX02",2021,6.1846717849
"GLOBAL","S2D1","ELCNPLXX02",2022,6.9054752011
"GLOBAL","S2D1","ELCNPLXX02",2023,7.6262786173
"GLOBAL","S2D1","ELCNPLXX02",2024,8.3470820335
"GLOBAL","S2D1","ELCNPLXX02",2025,9.0678854497
"GLOBAL","S2D1","ELCNPLXX02",2026,9.9154349042
"GLOBAL","S2D1","ELCNPLXX02",2027,10.7629709194
"GLOBAL","S2D1","ELCNPLXX02",2028,11.6105069346
"GLOBAL","S2D1","ELCNPLXX02",2029,12.4580563891
"GLOBAL","S2D1","ELCNPLXX02",2030,13.3055924043
"GLOBAL","S2D1","ELCNPLXX02",2031,14.26447302
"GLOBAL","S2D1","ELCNPLXX02",2032,15.223232682
"GLOBAL","S2D1","ELCNPLXX02",2033,16.181992344
"GLOBAL","S2D1","ELCNPLXX02",2034,17.140886399
"GLOBAL","S2D1","ELCNPLXX02",2035,18.099646061
"GLOBAL","S2D1","ELCNPLXX02",2036,19.169548734
"GLOBAL","S2D1","ELCNPLXX02",2037,20.239451407
"GLOBAL","S2D1","ELCNPLXX02",2038,21.30935408
"GLOBAL","S2D1","ELCNPLXX02",2039,22.37912236
"GLOBAL","S2D1","ELCNPLXX02",2040,23.449025033
"GLOBAL","S2D1","ELCNPLXX02",2041,24.614615522
"GLOBAL","S2D1","ELCNPLXX02",2042,25.780206011
"GLOBAL","S2D1","ELCNPLXX02",2043,26.9457965
"GLOBAL","S2D1","ELCNPLXX02",2044,28.111386989
"GLOBAL","S2D1","ELCNPLXX02",2045,29.276977478
"GLOBAL","S2D1","ELCNPLXX02",2046,30.567553457
"GLOBAL","S2D1","ELCNPLXX02",2047,31.858263829
"GLOBAL","S2D1","ELCNPLXX02",2048,33.148839808
"GLOBAL","S2D1","ELCNPLXX02",2049,34.43955018
"GLOBAL","S2D1","ELCNPLXX02",2050,35.730260552
"GLOBAL","S2D1","ELCNPLXX02",2051,37.354668743
"GLOBAL","S2D1","ELCNPLXX02",2052,38.979076934
"GLOBAL","S2D1","ELCNPLXX02",2053,40.603485125
"GLOBAL","S2D1","ELCNPLXX02",2054,42.228027709
"GLOBAL","S2D1","ELCNPLXX02",2055,43.8524359
"GLOBAL","S2D1","ELCNPLXX02",2056,45.653167707
"GLOBAL","S2D1","ELCNPLXX02",2057,47.454033907
"GLOBAL","S2D1","ELCNPLXX02",2058,49.254765714
"GLOBAL","S2D1","ELCNPLXX02",2059,51.055631914
"GLOBAL","S2D1","ELCNPLXX02",2060,52.856363721
"GLOBAL","S2D1","ELCNPLXX02",2061,54.832612786
"GLOBAL","S2D1","ELCNPLXX02",2062,56.808861851
"GLOBAL","S2D1","ELCNPLXX02",2063,58.785110916
"GLOBAL","S2D1","ELCNPLXX02",2064,60.761494374
"GLOBAL","S2D1","ELCNPLXX02",2065,62.737743439
"GLOBAL","S2D1","ELCNPLXX02",2066,64.900529988
"GLOBAL","S2D1","ELCNPLXX02",2067,67.063316537
"GLOBAL","S2D1","ELCNPLXX02",2068,69.226103086
"GLOBAL","S2D1","ELCNPLXX02",2069,71.389024028
"GLOBAL","S2D1","ELCNPLXX02",2070,73.551810577
"GLOBAL","S2D2","ELCNPLXX02",2020,5.1192283044
"GLOBAL","S2D2","ELCNPLXX02",2021,5.7945661788
"GLOBAL","S2D2","ELCNPLXX02",2022,6.4699040532
"GLOBAL","S2D2","ELCNPLXX02",2023,7.1452419276
"GLOBAL","S2D2","ELCNPLXX02",2024,7.820579802
"GLOBAL","S2D2","ELCNPLXX02",2025,8.4959176764
"GLOBAL","S2D2","ELCNPLXX02",2026,9.2900069304
"GLOBAL","S2D2","ELCNPLXX02",2027,10.0840835928
"GLOBAL","S2D2","ELCNPLXX02",2028,10.8781602552
"GLOBAL","S2D2","ELCNPLXX02",2029,11.6722495092
"GLOBAL","S2D2","ELCNPLXX02",2030,12.4663261716
"GLOBAL","S2D2","ELCNPLXX02",2031,13.36472424
"GLOBAL","S2D2","ELCNPLXX02",2032,14.263008984
"GLOBAL","S2D2","ELCNPLXX02",2033,15.161293728
"GLOBAL","S2D2","ELCNPLXX02",2034,16.059704388
"GLOBAL","S2D2","ELCNPLXX02",2035,16.957989132
"GLOBAL","S2D2","ELCNPLXX02",2036,17.960406408
"GLOBAL","S2D2","ELCNPLXX02",2037,18.962823684
"GLOBAL","S2D2","ELCNPLXX02",2038,19.96524096
"GLOBAL","S2D2","ELCNPLXX02",2039,20.96753232
"GLOBAL","S2D2","ELCNPLXX02",2040,21.969949596
"GLOBAL","S2D2","ELCNPLXX02",2041,23.062019064
"GLOBAL","S2D2","ELCNPLXX02",2042,24.154088532
"GLOBAL","S2D2","ELCNPLXX02",2043,25.246158
"GLOBAL","S2D2","ELCNPLXX02",2044,26.338227468
"GLOBAL","S2D2","ELCNPLXX02",2045,27.430296936
"GLOBAL","S2D2","ELCNPLXX02",2046,28.639468284
"GLOBAL","S2D2","ELCNPLXX02",2047,29.848765548
"GLOBAL","S2D2","ELCNPLXX02",2048,31.057936896
"GLOBAL","S2D2","ELCNPLXX02",2049,32.26723416
"GLOBAL","S2D2","ELCNPLXX02",2050,33.476531424
"GLOBAL","S2D2","ELCNPLXX02",2051,34.998478116
"GLOBAL","S2D2","ELCNPLXX02",2052,36.520424808
"GLOBAL","S2D2","ELCNPLXX02",2053,38.0423715
"GLOBAL","S2D2","ELCNPLXX02",2054,39.564444108
"GLOBAL","S2D2","ELCNPLXX02",2055,41.0863908
"GLOBAL","S2D2","ELCNPLXX02",2056,42.773539284
"GLOBAL","S2D2","ELCNPLXX02",2057,44.460813684
"GLOBAL","S2D2","ELCNPLXX02",2058,46.147962168
"GLOBAL","S2D2","ELCNPLXX02",2059,47.835236568
"GLOBAL","S2D2","ELCNPLXX02",2060,49.522385052
"GLOBAL","S2D2","ELCNPLXX02",2061,51.373979832
"GLOBAL","S2D2","ELCNPLXX02",2062,53.225574612
"GLOBAL","S2D2","ELCNPLXX02",2063,55.077169392
"GLOBAL","S2D2","ELCNPLXX02",2064,56.928890088
"GLOBAL","S2D2","ELCNPLXX02",2065,58.780484868
"GLOBAL","S2D2","ELCNPLXX02",2066,60.806851056
"GLOBAL","S2D2","ELCNPLXX02",2067,62.833217244
"GLOBAL","S2D2","ELCNPLXX02",2068,64.859583432
"GLOBAL","S2D2","ELCNPLXX02",2069,66.886075536
"GLOBAL","S2D2","ELCNPLXX02",2070,68.912441724
"GLOBAL","S3D1","ELCNPLXX02",2020,6.0834236288
"GLOBAL","S3D1","ELCNPLXX02",2021,6.8859598976
"GLOBAL","S3D1","ELCNPLXX02",2022,7.6884961664
"GLOBAL","S3D1","ELCNPLXX02",2023,8.4910324352
"GLOBAL","S3D1","ELCNPLXX02",2024,9.293568704
"GLOBAL","S3D1","ELCNPLXX02",2025,10.0961049728
"GLOBAL","S3D1","ELCNPLXX02",2026,11.0397591808
"GLOBAL","S3D1","ELCNPLXX02",2027,11.9833984256
"GLOBAL","S3D1","ELCNPLXX02",2028,12.9270376704
"GLOBAL","S3D1","ELCNPLXX02",2029,13.8706918784
"GLOBAL","S3D1","ELCNPLXX02",2030,14.8143311232
"GLOBAL","S3D1","ELCNPLXX02",2031,15.88194048
"GLOBAL","S3D1","ELCNPLXX02",2032,16.949415168
"GLOBAL","S3D1","ELCNPLXX02",2033,18.016889856
"GLOBAL","S3D1","ELCNPLXX02",2034,19.084514176
"GLOBAL","S3D1","ELCNPLXX02",2035,20.151988864
"GLOBAL","S3D1","ELCNPLXX02",2036,21.343209216
"GLOBAL","S3D1","ELCNPLXX02",2037,22.534429568
"GLOBAL","S3D1","ELCNPLXX02",2038,23.72564992
"GLOBAL","S3D1","ELCNPLXX02",2039,24.91672064
"GLOBAL","S3D1","ELCNPLXX02",2040,26.107940992
"GLOBAL","S3D1","ELCNPLXX02",2041,27.405699328
"GLOBAL","S3D1","ELCNPLXX02",2042,28.703457664
"GLOBAL","S3D1","ELCNPLXX02",2043,30.001216
"GLOBAL","S3D1","ELCNPLXX02",2044,31.298974336
"GLOBAL","S3D1","ELCNPLXX02",2045,32.596732672
"GLOBAL","S3D1","ELCNPLXX02",2046,34.033648768
"GLOBAL","S3D1","ELCNPLXX02",2047,35.470714496
"GLOBAL","S3D1","ELCNPLXX02",2048,36.907630592
"GLOBAL","S3D1","ELCNPLXX02",2049,38.34469632
"GLOBAL","S3D1","ELCNPLXX02",2050,39.781762048
"GLOBAL","S3D1","ELCNPLXX02",2051,41.590364032
"GLOBAL","S3D1","ELCNPLXX02",2052,43.398966016
"GLOBAL","S3D1","ELCNPLXX02",2053,45.207568
"GLOBAL","S3D1","ELCNPLXX02",2054,47.016319616
"GLOBAL","S3D1","ELCNPLXX02",2055,48.8249216
"GLOBAL","S3D1","ELCNPLXX02",2056,50.829840768
"GLOBAL","S3D1","ELCNPLXX02",2057,52.834909568
"GLOBAL","S3D1","ELCNPLXX02",2058,54.839828736
"GLOBAL","S3D1","ELCNPLXX02",2059,56.844897536
"GLOBAL","S3D1","ELCNPLXX02",2060,58.849816704
"GLOBAL","S3D1","ELCNPLXX02",2061,61.050155264
"GLOBAL","S3D1","ELCNPLXX02",2062,63.250493824
"GLOBAL","S3D1","ELCNPLXX02",2063,65.450832384
"GLOBAL","S3D1","ELCNPLXX02",2064,67.651320576
"GLOBAL","S3D1","ELCNPLXX02",2065,69.851659136
"GLOBAL","S3D1","ELCNPLXX02",2066,72.259686912
"GLOBAL","S3D1","ELCNPLXX02",2067,74.667714688
"GLOBAL","S3D1","ELCNPLXX02",2068,77.075742464
"GLOBAL","S3D1","ELCNPLXX02",2069,79.483919872
"GLOBAL","S3D1","ELCNPLXX02",2070,81.891947648
"GLOBAL","S3D2","ELCNPLXX02",2020,5.7250418703
"GLOBAL","S3D2","ELCNPLXX02",2021,6.4802997681
"GLOBAL","S3D2","ELCNPLXX02",2022,7.2355576659
"GLOBAL","S3D2","ELCNPLXX02",2023,7.9908155637
"GLOBAL","S3D2","ELCNPLXX02",2024,8.7460734615
"GLOBAL","S3D2","ELCNPLXX02",2025,9.5013313593
"GLOBAL","S3D2","ELCNPLXX02",2026,10.3893937698
"GLOBAL","S3D2","ELCNPLXX02",2027,11.2774420986
"GLOBAL","S3D2","ELCNPLXX02",2028,12.1654904274
"GLOBAL","S3D2","ELCNPLXX02",2029,13.0535528379
"GLOBAL","S3D2","ELCNPLXX02",2030,13.9416011667
"GLOBAL","S3D2","ELCNPLXX02",2031,14.94631638
"GLOBAL","S3D2","ELCNPLXX02",2032,15.950904858
"GLOBAL","S3D2","ELCNPLXX02",2033,16.955493336
"GLOBAL","S3D2","ELCNPLXX02",2034,17.960222631
"GLOBAL","S3D2","ELCNPLXX02",2035,18.964811109
"GLOBAL","S3D2","ELCNPLXX02",2036,20.085855246
"GLOBAL","S3D2","ELCNPLXX02",2037,21.206899383
"GLOBAL","S3D2","ELCNPLXX02",2038,22.32794352
"GLOBAL","S3D2","ELCNPLXX02",2039,23.44884684
"GLOBAL","S3D2","ELCNPLXX02",2040,24.569890977
"GLOBAL","S3D2","ELCNPLXX02",2041,25.791196818
"GLOBAL","S3D2","ELCNPLXX02",2042,27.012502659
"GLOBAL","S3D2","ELCNPLXX02",2043,28.2338085
"GLOBAL","S3D2","ELCNPLXX02",2044,29.455114341
"GLOBAL","S3D2","ELCNPLXX02",2045,30.676420182
"GLOBAL","S3D2","ELCNPLXX02",2046,32.028685833
"GLOBAL","S3D2","ELCNPLXX02",2047,33.381092301
"GLOBAL","S3D2","ELCNPLXX02",2048,34.733357952
"GLOBAL","S3D2","ELCNPLXX02",2049,36.08576442
"GLOBAL","S3D2","ELCNPLXX02",2050,37.438170888
"GLOBAL","S3D2","ELCNPLXX02",2051,39.140225967
"GLOBAL","S3D2","ELCNPLXX02",2052,40.842281046
"GLOBAL","S3D2","ELCNPLXX02",2053,42.544336125
"GLOBAL","S3D2","ELCNPLXX02",2054,44.246532021
"GLOBAL","S3D2","ELCNPLXX02",2055,45.9485871
"GLOBAL","S3D2","ELCNPLXX02",2056,47.835394083
"GLOBAL","S3D2","ELCNPLXX02",2057,49.722341883
"GLOBAL","S3D2","ELCNPLXX02",2058,51.609148866
"GLOBAL","S3D2","ELCNPLXX02",2059,53.496096666
"GLOBAL","S3D2","ELCNPLXX02",2060,55.382903649
"GLOBAL","S3D2","ELCNPLXX02",2061,57.453617634
"GLOBAL","S3D2","ELCNPLXX02",2062,59.524331619
"GLOBAL","S3D2","ELCNPLXX02",2063,61.595045604
"GLOBAL","S3D2","ELCNPLXX02",2064,63.665900406
"GLOBAL","S3D2","ELCNPLXX02",2065,65.736614391
"GLOBAL","S3D2","ELCNPLXX02",2066,68.002782372
"GLOBAL","S3D2","ELCNPLXX02",2067,70.268950353
"GLOBAL","S3D2","ELCNPLXX02",2068,72.535118334
"GLOBAL","S3D2","ELCNPLXX02",2069,74.801427132
"GLOBAL","S3D2","ELCNPLXX02",2070,77.067595113
"GLOBAL","S4D1","ELCNPLXX02",2020,5.0568214979
"GLOBAL","S4D1","ELCNPLXX02",2021,5.7239265533
"GLOBAL","S4D1","ELCNPLXX02",2022,6.3910316087
"GLOBAL","S4D1","ELCNPLXX02",2023,7.0581366641
"GLOBAL","S4D1","ELCNPLXX02",2024,7.7252417195
"GLOBAL","S4D1","ELCNPLXX02",2025,8.3923467749
"GLOBAL","S4D1","ELCNPLXX02",2026,9.1767555514
"GLOBAL","S4D1","ELCNPLXX02",2027,9.9611518898
"GLOBAL","S4D1","ELCNPLXX02",2028,10.7455482282
"GLOBAL","S4D1","ELCNPLXX02",2029,11.5299570047
"GLOBAL","S4D1","ELCNPLXX02",2030,12.3143533431
"GLOBAL","S4D1","ELCNPLXX02",2031,13.20179934
"GLOBAL","S4D1","ELCNPLXX02",2032,14.089133394
"GLOBAL","S4D1","ELCNPLXX02",2033,14.976467448
"GLOBAL","S4D1","ELCNPLXX02",2034,15.863925883
"GLOBAL","S4D1","ELCNPLXX02",2035,16.751259937
"GLOBAL","S4D1","ELCNPLXX02",2036,17.741457078
"GLOBAL","S4D1","ELCNPLXX02",2037,18.731654219
"GLOBAL","S4D1","ELCNPLXX02",2038,19.72185136
"GLOBAL","S4D1","ELCNPLXX02",2039,20.71192412
"GLOBAL","S4D1","ELCNPLXX02",2040,21.702121261
"GLOBAL","S4D1","ELCNPLXX02",2041,22.780877674
"GLOBAL","S4D1","ELCNPLXX02",2042,23.859634087
"GLOBAL","S4D1","ELCNPLXX02",2043,24.9383905
"GLOBAL","S4D1","ELCNPLXX02",2044,26.017146913
"GLOBAL","S4D1","ELCNPLXX02",2045,27.095903326
"GLOBAL","S4D1","ELCNPLXX02",2046,28.290334069
"GLOBAL","S4D1","ELCNPLXX02",2047,29.484889193
"GLOBAL","S4D1","ELCNPLXX02",2048,30.679319936
"GLOBAL","S4D1","ELCNPLXX02",2049,31.87387506
"GLOBAL","S4D1","ELCNPLXX02",2050,33.068430184
"GLOBAL","S4D1","ELCNPLXX02",2051,34.571823331
"GLOBAL","S4D1","ELCNPLXX02",2052,36.075216478
"GLOBAL","S4D1","ELCNPLXX02",2053,37.578609625
"GLOBAL","S4D1","ELCNPLXX02",2054,39.082127153
"GLOBAL","S4D1","ELCNPLXX02",2055,40.5855203
"GLOBAL","S4D1","ELCNPLXX02",2056,42.252101319
"GLOBAL","S4D1","ELCNPLXX02",2057,43.918806719
"GLOBAL","S4D1","ELCNPLXX02",2058,45.585387738
"GLOBAL","S4D1","ELCNPLXX02",2059,47.252093138
"GLOBAL","S4D1","ELCNPLXX02",2060,48.918674157
"GLOBAL","S4D1","ELCNPLXX02",2061,50.747696762
"GLOBAL","S4D1","ELCNPLXX02",2062,52.576719367
"GLOBAL","S4D1","ELCNPLXX02",2063,54.405741972
"GLOBAL","S4D1","ELCNPLXX02",2064,56.234888958
"GLOBAL","S4D1","ELCNPLXX02",2065,58.063911563
"GLOBAL","S4D1","ELCNPLXX02",2066,60.065574996
"GLOBAL","S4D1","ELCNPLXX02",2067,62.067238429
"GLOBAL","S4D1","ELCNPLXX02",2068,64.068901862
"GLOBAL","S4D1","ELCNPLXX02",2069,66.070689676
"GLOBAL","S4D1","ELCNPLXX02",2070,68.072353109
"GLOBAL","S4D2","ELCNPLXX02",2020,4.7675547694
"GLOBAL","S4D2","ELCNPLXX02",2021,5.3964992338
"GLOBAL","S4D2","ELCNPLXX02",2022,6.0254436982
"GLOBAL","S4D2","ELCNPLXX02",2023,6.6543881626
"GLOBAL","S4D2","ELCNPLXX02",2024,7.283332627
"GLOBAL","S4D2","ELCNPLXX02",2025,7.9122770914
"GLOBAL","S4D2","ELCNPLXX02",2026,8.6518151204
"GLOBAL","S4D2","ELCNPLXX02",2027,9.3913414228
"GLOBAL","S4D2","ELCNPLXX02",2028,10.1308677252
"GLOBAL","S4D2","ELCNPLXX02",2029,10.8704057542
"GLOBAL","S4D2","ELCNPLXX02",2030,11.6099320566
"GLOBAL","S4D2","ELCNPLXX02",2031,12.44661324
"GLOBAL","S4D2","ELCNPLXX02",2032,13.283188884
"GLOBAL","S4D2","ELCNPLXX02",2033,14.119764528
"GLOBAL","S4D2","ELCNPLXX02",2034,14.956457438
"GLOBAL","S4D2","ELCNPLXX02",2035,15.793033082
"GLOBAL","S4D2","ELCNPLXX02",2036,16.726587708
"GLOBAL","S4D2","ELCNPLXX02",2037,17.660142334
"GLOBAL","S4D2","ELCNPLXX02",2038,18.59369696
"GLOBAL","S4D2","ELCNPLXX02",2039,19.52713432
"GLOBAL","S4D2","ELCNPLXX02",2040,20.460688946
"GLOBAL","S4D2","ELCNPLXX02",2041,21.477736964
"GLOBAL","S4D2","ELCNPLXX02",2042,22.494784982
"GLOBAL","S4D2","ELCNPLXX02",2043,23.511833
"GLOBAL","S4D2","ELCNPLXX02",2044,24.528881018
"GLOBAL","S4D2","ELCNPLXX02",2045,25.545929036
"GLOBAL","S4D2","ELCNPLXX02",2046,26.672034434
"GLOBAL","S4D2","ELCNPLXX02",2047,27.798257098
"GLOBAL","S4D2","ELCNPLXX02",2048,28.924362496
"GLOBAL","S4D2","ELCNPLXX02",2049,30.05058516
"GLOBAL","S4D2","ELCNPLXX02",2050,31.176807824
"GLOBAL","S4D2","ELCNPLXX02",2051,32.594201966
"GLOBAL","S4D2","ELCNPLXX02",2052,34.011596108
"GLOBAL","S4D2","ELCNPLXX02",2053,35.42899025
"GLOBAL","S4D2","ELCNPLXX02",2054,36.846501658
"GLOBAL","S4D2","ELCNPLXX02",2055,38.2638958
"GLOBAL","S4D2","ELCNPLXX02",2056,39.835142934
"GLOBAL","S4D2","ELCNPLXX02",2057,41.406507334
"GLOBAL","S4D2","ELCNPLXX02",2058,42.977754468
"GLOBAL","S4D2","ELCNPLXX02",2059,44.549118868
"GLOBAL","S4D2","ELCNPLXX02",2060,46.120366002
"GLOBAL","S4D2","ELCNPLXX02",2061,47.844762532
"GLOBAL","S4D2","ELCNPLXX02",2062,49.569159062
"GLOBAL","S4D2","ELCNPLXX02",2063,51.293555592
"GLOBAL","S4D2","ELCNPLXX02",2064,53.018069388
"GLOBAL","S4D2","ELCNPLXX02",2065,54.742465918
"GLOBAL","S4D2","ELCNPLXX02",2066,56.629627656
"GLOBAL","S4D2","ELCNPLXX02",2067,58.516789394
"GLOBAL","S4D2","ELCNPLXX02",2068,60.403951132
"GLOBAL","S4D2","ELCNPLXX02",2069,62.291230136
"GLOBAL","S4D2","ELCNPLXX02",2070,64.178391874
