REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2058,790.164172521141
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2059,819.055044230959
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2060,847.943759905574
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2061,879.648257554296
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2062,911.352755203018
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2063,943.057252851742
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2064,974.763906535665
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2065,1006.46840418439
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2066,1041.1654786938
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2067,1075.86255320321
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2068,1110.55962771262
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2069,1145.25885825723
"GLOBAL","S1D1","PWRCOANPLXX01",1,"COANPL",2070,1179.95593276664
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2020,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2021,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2022,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2023,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2024,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2025,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2026,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2027,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2028,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2029,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2030,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2031,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2032,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2033,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2034,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2035,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2036,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2037,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2038,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2039,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2040,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2041,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2042,4.39578900648
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2043,4.81252600936104
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2044,5.33890741050272
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2045,5.86528881164446
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2046,6.4481137390242
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2047,7.0309993583676
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2048,7.61382428574734
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2049,8.19670990509073
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2050,14.9727388488245
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2051,15.6534458812386
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2052,16.3341529136527
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2053,17.0148599460666
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2054,17.6956232957665
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2055,18.3763303281808
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2056,19.1309256394502
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2057,19.8855772680056
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2058,20.6401725792753
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2059,21.3948242078307
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2060,22.1494195191006
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2061,22.9775652055112
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2062,23.8057108919222
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2063,24.6338565783332
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2064,25.4620585820299
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2065,26.2902042684408
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2066,27.1965183474217
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2067,28.1028324264024
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2068,29.009146505383
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2069,29.9155169016495
"GLOBAL","S1D1","PWRHYDNPLXX01",1,"HYDNPLXX",2070,30.8218309806302
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2020,2.60092962374793
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2021,2.94404897282173
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2022,3.28716832189552
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2023,3.63028767096933
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2024,3.97340702004312
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2025,4.31652636911693
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2026,4.839715920041
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2027,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2028,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2029,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2030,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2031,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2032,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2033,5.8224761331405
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2034,9.27275588742494
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2035,9.79141893048403
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2036,10.3702073361182
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2037,10.9489957417523
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2038,11.5277841473864
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2039,12.1064998500428
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2040,12.6852882556768
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2041,13.3158411814481
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2042,13.9463941072193
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2043,14.5769470329905
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2044,15.2074999587617
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2045,15.8380528845328
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2046,16.5362195795843
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2047,17.2344589776133
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2048,17.9326256726648
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2049,18.6308650706941
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2050,19.3291044687231
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2051,20.2078653604327
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2052,21.0866262521421
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2053,21.9653871438517
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2054,22.8442207385389
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2055,23.7229816302482
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2056,24.6971288287276
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2057,25.6713487301842
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2058,26.645495928663
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2059,27.6197158301201
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2060,28.5938630285987
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2061,29.6629603159813
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2062,30.7320576033635
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2063,31.8011548907456
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2064,32.8703248811053
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2065,33.9394221684875
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2066,35.1094311889459
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2067,36.2794402094043
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2068,37.449449229863
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2069,38.6195309532991
"GLOBAL","S1D1","PWRSPVNPLXX01",1,"SPVNPLXX",2070,39.7895399737571
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2020,35.2644594412003
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2021,39.9166108329278
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2022,44.5687622246553
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2023,49.2209136163828
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2024,53.8730650081103
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2025,58.5252163998378
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2026,63.9954018702352
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2027,69.4655006017843
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2028,74.9355993333333
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2029,80.4057848037307
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2030,85.8758835352798
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2031,92.0646136253041
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2032,98.2525630656934
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2033,104.440512506083
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2034,110.629329334955
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2035,116.817278775345
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2036,123.722558491484
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2037,130.627838207624
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2038,137.533117923763
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2039,144.437530251419
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2040,151.342809967559
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2041,158.865670283861
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2042,166.388530600162
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2043,173.911390916464
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2044,181.434251232766
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2045,188.957111549067
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2046,197.286643154907
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2047,205.61704214923
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2048,213.946573755069
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2049,222.276972749392
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2050,230.607371743715
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2051,241.091496342255
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2052,251.575620940795
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2053,262.059745539335
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2054,272.544737526359
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2055,283.028862124899
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2056,294.651000413625
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2057,306.274006090835
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2058,317.896144379562
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2059,329.519150056772
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2060,341.141288345499
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2061,353.896235993512
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2062,366.651183641525
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2063,379.406131289538
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2064,392.161946326034
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2065,404.916893974047
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2066,418.875776836983
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2067,432.834659699919
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2068,446.793542562855
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2069,460.753292814274
"GLOBAL","S1D1","PWRTRNNPLXX",1,"ELCNPLXX01",2070,474.71217567721
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2020,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2021,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2022,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2023,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2024,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2025,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2026,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2027,0.00630719999999999
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2028,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2029,0.00630719999999999
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2030,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2031,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2032,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2033,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2034,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2035,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2036,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2037,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2038,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2039,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2040,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2041,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2042,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2043,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2044,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2045,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2046,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2047,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2048,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2049,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2050,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2051,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2052,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2053,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2054,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2055,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2056,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2057,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2058,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2059,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2060,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2061,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2062,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2063,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2064,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2065,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2066,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2067,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2068,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2069,0.0063072
"GLOBAL","S1D1","PWRWOFNPLXX01",1,"WOFNPLXX",2070,0.0063072
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2020,30.8714534551714
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2021,15.8028488264508
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2022,13.8407295083866
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2023,11.8786101903224
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2024,9.91649087225825
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2025,7.95437155419405
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2026,5.64775160704196
"GLOBAL","S1D2","PWRCCGNPLXX01",1,"GASNPL",2027,2.86295235913813
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2020,38.9710662022397
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2021,73.7541239564906
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2022,89.4017131571829
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2023,105.049302357875
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2024,120.696891558568
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2025,136.34448075926
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2026,154.742460192851
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2027,173.837098204371
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2028,193.048501780391
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2029,208.080233265063
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2030,223.111726396741
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2031,240.117974072946
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2032,257.122076572216
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2033,274.126179071486
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2034,291.123319259419
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2035,308.126016845808
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2036,327.099730819069
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2037,346.07344479233
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2038,365.047158765591
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2039,384.018489405857
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2040,402.992203379118
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2041,423.662850444825
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2042,444.333497510531
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2043,463.787272527826
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2044,482.920885902199
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2045,502.054499276572
"GLOBAL","S1D2","PWRCOANPLXX01",1,"COANPL",2046,523.239797239687
