REGION,TECHNOLOGY,VALUE
"GLOBAL","MINCOANPL",31136.9623653257
"GLOBAL","MINGASNPL",473.344241083564
"GLOBAL","PWRCCGNPLXX01",236.672120541782
"GLOBAL","PWRCOANPLXX01",10663.3432757965
"GLOBAL","PWRHYDNPLXX01",1142.12453658295
"GLOBAL","PWRSPVNPLXX01",450.2124925404
"GLOBAL","PWRTRNNPLXX",12492.6740926616
"GLOBAL","PWRWOFNPLXX01",0.321667199999999
"GLOBAL","RNWHYDNPLXX",1142.12453658295
"GLOBAL","RNWSPVNPLXX",450.2124925404
"GLOBAL","RNWWOFNPLXX",0.321667199999999
