REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"R1","S1D1","FOSSIL",1,"ELC_01",2067,33835.6642
"R1","S1D1","FOSSIL",1,"ELC_01",2068,34405.57276
"R1","S1D1","FOSSIL",1,"ELC_01",2069,34975.38584
"R1","S1D1","FOSSIL",1,"ELC_01",2070,35545.2944
"R1","S1D2","TRANSMISSION",1,"ELC_02",2020,16757.376
"R1","S1D2","TRANSMISSION",1,"ELC_02",2021,17110.83456
"R1","S1D2","TRANSMISSION",1,"ELC_02",2022,17464.20064
"R1","S1D2","TRANSMISSION",1,"ELC_02",2023,17817.6592
"R1","S1D2","TRANSMISSION",1,"ELC_02",2024,18171.02528
"R1","S1D2","TRANSMISSION",1,"ELC_02",2025,18524.48384
"R1","S1D2","TRANSMISSION",1,"ELC_02",2026,18877.9424
"R1","S1D2","TRANSMISSION",1,"ELC_02",2027,19231.30848
"R1","S1D2","TRANSMISSION",1,"ELC_02",2028,19584.76704
"R1","S1D2","TRANSMISSION",1,"ELC_02",2029,19938.13312
"R1","S1D2","TRANSMISSION",1,"ELC_02",2030,20291.59168
"R1","S1D2","TRANSMISSION",1,"ELC_02",2031,20645.05024
"R1","S1D2","TRANSMISSION",1,"ELC_02",2032,20998.41632
"R1","S1D2","TRANSMISSION",1,"ELC_02",2033,21351.87488
"R1","S1D2","TRANSMISSION",1,"ELC_02",2034,21705.24096
"R1","S1D2","TRANSMISSION",1,"ELC_02",2035,22058.69952
"R1","S1D2","TRANSMISSION",1,"ELC_02",2036,22412.15808
"R1","S1D2","TRANSMISSION",1,"ELC_02",2037,22765.52416
"R1","S1D2","TRANSMISSION",1,"ELC_02",2038,23118.98272
"R1","S1D2","TRANSMISSION",1,"ELC_02",2039,23472.3488
"R1","S1D2","TRANSMISSION",1,"ELC_02",2040,23825.80736
"R1","S1D2","TRANSMISSION",1,"ELC_02",2041,24179.26592
"R1","S1D2","TRANSMISSION",1,"ELC_02",2042,24532.632
"R1","S1D2","TRANSMISSION",1,"ELC_02",2043,24886.09056
"R1","S1D2","TRANSMISSION",1,"ELC_02",2044,25239.45664
"R1","S1D2","TRANSMISSION",1,"ELC_02",2045,25592.9152
"R1","S1D2","TRANSMISSION",1,"ELC_02",2046,25946.37376
"R1","S1D2","TRANSMISSION",1,"ELC_02",2047,26299.73984
"R1","S1D2","TRANSMISSION",1,"ELC_02",2048,26653.1984
"R1","S1D2","TRANSMISSION",1,"ELC_02",2049,27006.56448
"R1","S1D2","TRANSMISSION",1,"ELC_02",2050,27360.02304
"R1","S1D2","TRANSMISSION",1,"ELC_02",2051,27713.4816
"R1","S1D2","TRANSMISSION",1,"ELC_02",2052,28066.84768
"R1","S1D2","TRANSMISSION",1,"ELC_02",2053,28420.30624
"R1","S1D2","TRANSMISSION",1,"ELC_02",2054,28773.67232
"R1","S1D2","TRANSMISSION",1,"ELC_02",2055,29127.13088
"R1","S1D2","TRANSMISSION",1,"ELC_02",2056,29480.58944
"R1","S1D2","TRANSMISSION",1,"ELC_02",2057,29833.95552
"R1","S1D2","TRANSMISSION",1,"ELC_02",2058,30187.41408
"R1","S1D2","TRANSMISSION",1,"ELC_02",2059,30540.78016
"R1","S1D2","TRANSMISSION",1,"ELC_02",2060,30894.23872
"R1","S1D2","TRANSMISSION",1,"ELC_02",2061,31247.69728
"R1","S1D2","TRANSMISSION",1,"ELC_02",2062,31601.06336
"R1","S1D2","TRANSMISSION",1,"ELC_02",2063,31954.52192
"R1","S1D2","TRANSMISSION",1,"ELC_02",2064,32307.888
"R1","S1D2","TRANSMISSION",1,"ELC_02",2065,32661.34656
"R1","S1D2","TRANSMISSION",1,"ELC_02",2066,33014.80512
"R1","S1D2","TRANSMISSION",1,"ELC_02",2067,33368.1712
"R1","S1D2","TRANSMISSION",1,"ELC_02",2068,33721.62976
"R1","S1D2","TRANSMISSION",1,"ELC_02",2069,34074.99584
"R1","S1D2","TRANSMISSION",1,"ELC_02",2070,34428.4544
"R1","S1D2","MINE_WATER",1,"WATER",2020,11274.12
"R1","S1D2","MINE_WATER",1,"WATER",2021,11048.6376
"R1","S1D2","MINE_WATER",1,"WATER",2022,10823.1552
"R1","S1D2","MINE_WATER",1,"WATER",2023,10597.6728
"R1","S1D2","MINE_WATER",1,"WATER",2024,10372.1904
"R1","S1D2","MINE_WATER",1,"WATER",2025,10146.708
"R1","S1D2","MINE_WATER",1,"WATER",2026,9921.22559999999
"R1","S1D2","MINE_WATER",1,"WATER",2027,9695.74320000002
"R1","S1D2","MINE_WATER",1,"WATER",2028,9470.26080000001
"R1","S1D2","MINE_WATER",1,"WATER",2029,9244.77839999998
"R1","S1D2","MINE_WATER",1,"WATER",2030,9019.296
"R1","S1D2","MINE_WATER",1,"WATER",2031,8793.8136
"R1","S1D2","MINE_WATER",1,"WATER",2032,8568.3312
"R1","S1D2","MINE_WATER",1,"WATER",2033,8342.8488
"R1","S1D2","MINE_WATER",1,"WATER",2034,8117.3664
"R1","S1D2","MINE_WATER",1,"WATER",2035,7891.884
"R1","S1D2","MINE_WATER",1,"WATER",2036,7666.4016
"R1","S1D2","MINE_WATER",1,"WATER",2037,7440.9192
"R1","S1D2","MINE_WATER",1,"WATER",2038,7215.43680000001
"R1","S1D2","MINE_WATER",1,"WATER",2039,6989.9544
"R1","S1D2","MINE_WATER",1,"WATER",2040,6764.472
"R1","S1D2","MINE_WATER",1,"WATER",2041,6538.9896
"R1","S1D2","MINE_WATER",1,"WATER",2042,6313.5072
"R1","S1D2","MINE_WATER",1,"WATER",2043,6088.0248
"R1","S1D2","MINE_WATER",1,"WATER",2044,5862.5424
"R1","S1D2","MINE_WATER",1,"WATER",2045,5637.06
"R1","S1D2","MINE_WATER",1,"WATER",2046,5411.5776
"R1","S1D2","MINE_WATER",1,"WATER",2047,5186.09519999999
"R1","S1D2","MINE_WATER",1,"WATER",2048,4960.6128
"R1","S1D2","MINE_WATER",1,"WATER",2049,4735.1304
"R1","S1D2","MINE_WATER",1,"WATER",2050,4509.648
"R1","S1D2","MINE_WATER",1,"WATER",2051,4284.1656
"R1","S1D2","MINE_WATER",1,"WATER",2052,4058.6832
"R1","S1D2","MINE_WATER",1,"WATER",2053,3833.2008
"R1","S1D2","MINE_WATER",1,"WATER",2054,3607.7184
"R1","S1D2","MINE_WATER",1,"WATER",2055,3382.236
"R1","S1D2","MINE_WATER",1,"WATER",2056,3156.7536
"R1","S1D2","MINE_WATER",1,"WATER",2057,2931.27120000001
"R1","S1D2","MINE_WATER",1,"WATER",2058,2705.78880000001
"R1","S1D2","MINE_WATER",1,"WATER",2059,2480.3064
"R1","S1D2","MINE_WATER",1,"WATER",2060,2254.824
"R1","S1D2","MINE_WATER",1,"WATER",2061,2029.3416
"R1","S1D2","MINE_WATER",1,"WATER",2062,1803.8592
"R1","S1D2","MINE_WATER",1,"WATER",2063,1578.3768
"R1","S1D2","MINE_WATER",1,"WATER",2064,1352.8944
"R1","S1D2","MINE_WATER",1,"WATER",2065,1127.412
"R1","S1D2","MINE_WATER",1,"WATER",2066,901.9296
"R1","S1D2","MINE_WATER",1,"WATER",2067,676.4472
"R1","S1D2","MINE_WATER",1,"WATER",2068,450.9648
"R1","S1D2","MINE_WATER",1,"WATER",2069,225.4824
"R1","S1D2","HYDRO",1,"ELC_01",2020,10249.2
"R1","S1D2","HYDRO",1,"ELC_01",2021,10044.216
"R1","S1D2","HYDRO",1,"ELC_01",2022,9839.23200000001
"R1","S1D2","HYDRO",1,"ELC_01",2023,9634.248
"R1","S1D2","HYDRO",1,"ELC_01",2024,9429.264
"R1","S1D2","HYDRO",1,"ELC_01",2025,9224.28
"R1","S1D2","HYDRO",1,"ELC_01",2026,9019.29599999999
"R1","S1D2","HYDRO",1,"ELC_01",2027,8814.31200000001
"R1","S1D2","HYDRO",1,"ELC_01",2028,8609.328
"R1","S1D2","HYDRO",1,"ELC_01",2029,8404.34399999998
"R1","S1D2","HYDRO",1,"ELC_01",2030,8199.36
"R1","S1D2","HYDRO",1,"ELC_01",2031,7994.376
"R1","S1D2","HYDRO",1,"ELC_01",2032,7789.392
"R1","S1D2","HYDRO",1,"ELC_01",2033,7584.408
"R1","S1D2","HYDRO",1,"ELC_01",2034,7379.424
"R1","S1D2","HYDRO",1,"ELC_01",2035,7174.44
"R1","S1D2","HYDRO",1,"ELC_01",2036,6969.456
"R1","S1D2","HYDRO",1,"ELC_01",2037,6764.472
"R1","S1D2","HYDRO",1,"ELC_01",2038,6559.48800000001
"R1","S1D2","HYDRO",1,"ELC_01",2039,6354.504
"R1","S1D2","HYDRO",1,"ELC_01",2040,6149.52
"R1","S1D2","HYDRO",1,"ELC_01",2041,5944.536
"R1","S1D2","HYDRO",1,"ELC_01",2042,5739.552
"R1","S1D2","HYDRO",1,"ELC_01",2043,5534.568
"R1","S1D2","HYDRO",1,"ELC_01",2044,5329.584
"R1","S1D2","HYDRO",1,"ELC_01",2045,5124.6
"R1","S1D2","HYDRO",1,"ELC_01",2046,4919.616
"R1","S1D2","HYDRO",1,"ELC_01",2047,4714.63199999999
"R1","S1D2","HYDRO",1,"ELC_01",2048,4509.648
"R1","S1D2","HYDRO",1,"ELC_01",2049,4304.664
"R1","S1D2","HYDRO",1,"ELC_01",2050,4099.68
"R1","S1D2","HYDRO",1,"ELC_01",2051,3894.696
"R1","S1D2","HYDRO",1,"ELC_01",2052,3689.712
"R1","S1D2","HYDRO",1,"ELC_01",2053,3484.728
"R1","S1D2","HYDRO",1,"ELC_01",2054,3279.744
"R1","S1D2","HYDRO",1,"ELC_01",2055,3074.76
"R1","S1D2","HYDRO",1,"ELC_01",2056,2869.776
"R1","S1D2","HYDRO",1,"ELC_01",2057,2664.79200000001
"R1","S1D2","HYDRO",1,"ELC_01",2058,2459.80800000001
"R1","S1D2","HYDRO",1,"ELC_01",2059,2254.824
"R1","S1D2","HYDRO",1,"ELC_01",2060,2049.84
